mirna_id,DO27767,DO27777,DO27779,DO27783,DO27789,DO27807,DO27809,DO27811,DO27813,DO27815,DO27827,DO27833,DO27851,DO27853,DO27855,DO27857
hsa-mir-144-3pmature,715.0,65.0,447.0,2066.0,9.0,369.0,772.0,828.0,540.0,1549.0,113.0,1010.0,809.0,224.0,49.0,76.0
hsa-mir-144-5pmature,2756.0,523.0,2276.0,3097.0,200.0,2965.0,8245.0,14944.0,3364.0,7645.0,48.0,648.0,447.0,119.0,14.0,42.0
hsa-mir-144_gene,3493.0,592.0,2734.0,5169.0,209.0,3345.0,9039.0,15801.0,3920.0,9220.0,5.0,68.0,88.0,9.0,2.0,5.0
hsa-mir-144_mature3p,727.0,67.0,457.0,2065.0,9.0,380.0,778.0,846.0,552.0,1558.0,2.0,42.0,60.0,5.0,1.0,5.0
hsa-mir-144_mature5p,2764.0,524.0,2276.0,3102.0,200.0,2965.0,8254.0,14951.0,3362.0,7649.0,3.0,25.0,28.0,4.0,1.0,0.0
hsa-mir-144_moR3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-144_moR5p,5.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-145-3pmature,2324.0,1624.0,2653.0,634.0,1827.0,974.0,1448.0,1760.0,2225.0,815.0,1828.0,676.0,374.0,8413.0,123.0,1179.0
hsa-mir-145-5pmature,4078.0,1239.0,2733.0,3021.0,1680.0,377.0,736.0,1347.0,1375.0,650.0,663.0,637.0,460.0,4305.0,123.0,1192.0
hsa-mir-145_gene,6666.0,3079.0,5495.0,0.0,3754.0,1399.0,2257.0,3179.0,3790.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-145_mature3p,2371.0,1660.0,2676.0,0.0,1862.0,994.0,1461.0,1781.0,2238.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-145_mature5p,4225.0,1409.0,2777.0,0.0,1870.0,392.0,778.0,1373.0,1539.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-145_moR5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1468_gene,31.0,32.0,40.0,0.0,47.0,16.0,22.0,74.0,58.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1468_mature5p,31.0,32.0,40.0,0.0,47.0,16.0,22.0,74.0,58.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1468mature,31.0,32.0,40.0,120.0,47.0,16.0,22.0,74.0,58.0,9.0,482.0,191.0,90.0,791.0,6.0,108.0
hsa-mir-146a-3pmature,117.0,400.0,143.0,48.0,367.0,174.0,955.0,191.0,387.0,123.0,74.0,19.0,14.0,13.0,20.0,30.0
hsa-mir-146a-5pmature,533994.0,194635.0,538408.0,54382.0,164684.0,822586.0,893554.0,504197.0,487227.0,489264.0,3411928.0,1142106.0,600689.0,2549761.0,874528.0,548291.0
hsa-mir-146a_gene,538734.0,205607.0,550019.0,0.0,166214.0,839986.0,909415.0,524577.0,507077.0,498879.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-146a_mature3p,122.0,411.0,129.0,0.0,375.0,144.0,1005.0,161.0,424.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-146a_mature5p,536661.0,204766.0,548595.0,0.0,165400.0,837328.0,904101.0,523046.0,504590.0,497691.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-146a_moR3p,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-146a_moR5p,9.0,9.0,13.0,0.0,2.0,69.0,6.0,39.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-146b-3pmature,3834.0,11231.0,1632.0,4690.0,10703.0,1662.0,9587.0,5658.0,8571.0,1112.0,2059.0,1050.0,615.0,1603.0,481.0,312.0
hsa-mir-146b-5pmature,887539.0,1347043.0,210541.0,295455.0,967528.0,174854.0,1207724.0,457949.0,1014759.0,163571.0,1741388.0,1168395.0,770996.0,1094170.0,1070263.0,318215.0
hsa-mir-146b_gene,895876.0,1367053.0,213741.0,303113.0,986743.0,177798.0,1226613.0,468414.0,1031390.0,165602.0,47746.0,31559.0,53414.0,24594.0,86172.0,25491.0
hsa-mir-146b_mature3p,5698.0,17248.0,2614.0,7257.0,18402.0,2580.0,15923.0,9777.0,13577.0,1711.0,84.0,40.0,77.0,52.0,63.0,39.0
hsa-mir-146b_mature5p,879548.0,1342674.0,208590.0,292002.0,957670.0,172611.0,1187176.0,452010.0,1007727.0,162301.0,47115.0,30914.0,52229.0,24396.0,84996.0,25212.0
hsa-mir-146b_moR5p,1.0,7.0,3.0,1.0,7.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-147a_gene,4.0,0.0,0.0,0.0,4.0,7.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-147a_mature3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-147amature,2.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-147b_gene,253.0,185.0,144.0,0.0,220.0,331.0,245.0,97.0,278.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-147b_mature3p,107.0,41.0,40.0,0.0,67.0,85.0,99.0,21.0,102.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-147b_mature5p,131.0,135.0,89.0,0.0,140.0,230.0,135.0,58.0,164.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-147b_moR5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-147bmature,105.0,40.0,42.0,637.0,65.0,83.0,101.0,23.0,105.0,11.0,371.0,16.0,55.0,2.0,41.0,8.0
hsa-mir-148a-3pmature,4694091.0,10743348.0,2006218.0,165730.0,4028461.0,5180193.0,2888044.0,8371539.0,4270724.0,3507730.0,1343954.0,1138968.0,31303.0,147294.0,165986.0,69523.0
hsa-mir-148a-5pmature,4446.0,14933.0,1616.0,2876.0,6773.0,7723.0,3930.0,26743.0,3295.0,3490.0,36317.0,29212.0,751.0,2915.0,5213.0,1831.0
hsa-mir-148a_gene,4710548.0,10774000.0,2008977.0,0.0,4055525.0,5196137.0,2894228.0,8409512.0,4278170.0,3514391.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148a_mature3p,4705676.0,10758391.0,2007204.0,0.0,4048258.0,5188047.0,2890083.0,8381901.0,4274659.0,3510697.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148a_mature5p,4433.0,14926.0,1613.0,0.0,6765.0,7714.0,3921.0,26719.0,3296.0,3485.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148a_moR3p,1.0,2.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148a_moR5p,17.0,6.0,1.0,0.0,8.0,47.0,1.0,21.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148b-3pmature,187091.0,110226.0,124889.0,11974.0,104778.0,103670.0,182986.0,147266.0,169257.0,94070.0,17136.0,14947.0,6436.0,18347.0,4908.0,6352.0
hsa-mir-148b-5pmature,316.0,241.0,217.0,912.0,210.0,176.0,409.0,495.0,268.0,144.0,1008.0,1094.0,393.0,1176.0,277.0,428.0
hsa-mir-148b_gene,193917.0,116455.0,125530.0,0.0,105968.0,104591.0,184119.0,151045.0,170287.0,96460.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148b_mature3p,193380.0,116172.0,125230.0,0.0,105656.0,104330.0,183477.0,150398.0,169896.0,96214.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148b_mature5p,289.0,237.0,210.0,0.0,203.0,160.0,391.0,487.0,262.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-148b_moR5p,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-149-3pmature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-149-5pmature,891.0,99.0,224.0,292.0,67.0,303.0,294.0,136.0,159.0,346.0,15.0,32.0,70.0,103.0,6.0,78.0
hsa-mir-149_gene,903.0,101.0,225.0,0.0,69.0,305.0,296.0,137.0,159.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-149_mature3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-149_mature5p,897.0,100.0,224.0,0.0,69.0,302.0,292.0,137.0,159.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-149_moR5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-150-3pmature,158.0,60.0,61.0,111.0,94.0,16.0,740.0,108.0,546.0,67.0,79.0,58.0,60.0,1817.0,13.0,101.0
hsa-mir-150-5pmature,85327.0,30714.0,38311.0,15911.0,29014.0,7273.0,162320.0,49763.0,224132.0,8509.0,12263.0,5475.0,11965.0,317300.0,1179.0,16908.0
hsa-mir-150_gene,85935.0,30949.0,38471.0,16130.0,29200.0,7312.0,163556.0,50103.0,273290.0,8588.0,291.0,170.0,916.0,6099.0,130.0,1075.0
hsa-mir-150_mature3p,159.0,61.0,63.0,110.0,100.0,18.0,748.0,112.0,543.0,67.0,0.0,3.0,9.0,26.0,1.0,5.0
hsa-mir-150_mature5p,84370.0,30447.0,37896.0,15830.0,28548.0,7192.0,160068.0,49468.0,270116.0,8395.0,289.0,166.0,887.0,6019.0,129.0,1061.0
hsa-mir-150_moR3p,91.0,25.0,20.0,1.0,62.0,28.0,148.0,66.0,166.0,17.0,0.0,1.0,1.0,3.0,0.0,2.0
hsa-mir-150_moR5p,1.0,0.0,2.0,0.0,0.0,4.0,4.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
hsa-mir-151_gene,0.0,0.0,0.0,52034.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.0,877.0,1410.0,5280.0,819.0,1687.0
hsa-mir-151_mature3p,0.0,0.0,0.0,35026.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.0,541.0,997.0,2685.0,423.0,1284.0
hsa-mir-151_mature5p,0.0,0.0,0.0,14244.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,310.0,369.0,2544.0,387.0,361.0
hsa-mir-151_moR5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151a-3pmature,75913.0,87007.0,112957.0,26863.0,54043.0,155320.0,84991.0,74644.0,47307.0,36978.0,45333.0,14610.0,10736.0,106979.0,4019.0,15506.0
hsa-mir-151a-5pmature,10785.0,12714.0,15106.0,3435.0,4186.0,30691.0,17455.0,11497.0,7153.0,3754.0,9610.0,2349.0,1321.0,29562.0,1068.0,1360.0
hsa-mir-151a_gene,161040.0,194067.0,238992.0,0.0,98915.0,370208.0,202949.0,163635.0,106560.0,72734.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151a_mature3p,106781.0,125850.0,160444.0,0.0,71494.0,216436.0,115504.0,99684.0,68671.0,53233.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151a_mature5p,43748.0,53205.0,63540.0,0.0,18003.0,129019.0,73180.0,49728.0,30802.0,15263.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151a_moR3p,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151a_moR5p,2.0,4.0,6.0,0.0,0.0,13.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151b_gene,1685.0,2624.0,2930.0,0.0,858.0,8883.0,3807.0,4072.0,1884.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151b_mature3p,1305.0,2274.0,2641.0,0.0,667.0,7679.0,2956.0,3314.0,1390.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-151bmature,437.0,584.0,559.0,193.0,243.0,1926.0,1071.0,995.0,572.0,127.0,855.0,233.0,148.0,5888.0,75.0,142.0
hsa-mir-152_gene,14749.0,2110.0,6468.0,0.0,7451.0,6563.0,8051.0,4070.0,7155.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-152_mature3p,14686.0,2091.0,6420.0,0.0,7366.0,6524.0,7973.0,3974.0,7100.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-152_mature5p,42.0,15.0,40.0,0.0,73.0,23.0,59.0,60.0,47.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-152_moR3p,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-152mature,13671.0,1939.0,6039.0,2494.0,6894.0,6129.0,7567.0,3752.0,6705.0,1703.0,1546.0,1135.0,324.0,1782.0,204.0,570.0
hsa-mir-153-1_gene,28.0,8.0,24.0,0.0,4.0,12.0,14.0,9.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-153-1_mature3p,22.0,4.0,21.0,0.0,1.0,5.0,11.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-153-1_mature5p,6.0,4.0,3.0,0.0,3.0,7.0,3.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-153-2_gene,30.0,8.0,30.0,0.0,3.0,15.0,17.0,0.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-153-2_mature3p,22.0,4.0,21.0,0.0,1.0,5.0,11.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-153-2_mature5p,8.0,4.0,9.0,0.0,2.0,10.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1537_gene,144.0,68.0,61.0,0.0,62.0,21.0,170.0,71.0,130.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1537_mature3p,123.0,62.0,44.0,0.0,62.0,19.0,131.0,64.0,113.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1537_mature5p,5.0,2.0,12.0,0.0,0.0,0.0,21.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1537_moR5p,12.0,1.0,10.0,0.0,0.0,3.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1537mature,138.0,65.0,49.0,10.0,62.0,21.0,148.0,66.0,117.0,23.0,29.0,50.0,21.0,43.0,15.0,5.0
hsa-mir-1538_gene,22.0,76.0,45.0,12.0,73.0,99.0,89.0,218.0,86.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1538_mature3p,15.0,67.0,37.0,12.0,64.0,96.0,74.0,203.0,70.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1538_mature5p,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1538_moR3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1538mature,14.0,71.0,45.0,15.0,70.0,94.0,86.0,199.0,85.0,18.0,11.0,26.0,12.0,15.0,0.0,5.0
hsa-mir-1539_gene,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1539_mature5p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1539mature,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-153mature,10.0,2.0,10.0,58.0,0.0,2.0,5.0,0.0,14.0,3.0,549.0,7.0,19.0,196.0,1.0,8.0
hsa-mir-154-3pmature,30.0,1.0,5.0,6.0,1.0,7.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-mir-154-5pmature,385.0,1.0,109.0,68.0,8.0,35.0,9.0,2.0,33.0,55.0,3.0,0.0,2.0,2.0,1.0,12.0
hsa-mir-154_gene,415.0,2.0,114.0,0.0,9.0,42.0,9.0,2.0,39.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-154_mature3p,30.0,1.0,5.0,0.0,1.0,7.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-154_mature5p,385.0,1.0,108.0,0.0,8.0,35.0,9.0,2.0,33.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-154_moR5p,7.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-155-3pmature,80.0,15.0,62.0,63.0,18.0,26.0,93.0,120.0,48.0,29.0,9.0,109.0,12.0,18.0,17.0,6.0
hsa-mir-155-5pmature,76466.0,29717.0,82468.0,107246.0,70977.0,56241.0,143740.0,248173.0,95024.0,31464.0,136984.0,534447.0,74391.0,148227.0,80750.0,107046.0
hsa-mir-155_gene,76615.0,29753.0,82544.0,0.0,71027.0,56283.0,143893.0,248877.0,95087.0,31497.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-155_mature3p,70.0,15.0,59.0,0.0,11.0,23.0,89.0,108.0,47.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-155_mature5p,74280.0,29086.0,81519.0,0.0,68528.0,55318.0,138750.0,240777.0,93337.0,30114.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-155_moR3p,0.0,8.0,18.0,0.0,2.0,13.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-155_moR5p,18.0,3.0,34.0,0.0,12.0,25.0,7.0,55.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1587_gene,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1587_mature5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1587mature,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-15a-3pmature,90.0,9.0,39.0,4.0,12.0,42.0,26.0,24.0,35.0,94.0,16.0,49.0,12.0,114.0,8.0,5.0
hsa-mir-15a-5pmature,36571.0,9858.0,18180.0,7894.0,8218.0,33762.0,37623.0,24294.0,31588.0,27428.0,4404.0,5660.0,1912.0,11826.0,2211.0,1413.0
hsa-mir-15a_gene,44827.0,13662.0,24451.0,0.0,11794.0,50057.0,53860.0,38318.0,45804.0,36316.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-15a_mature3p,87.0,10.0,31.0,0.0,11.0,32.0,25.0,24.0,28.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-15a_mature5p,44719.0,13642.0,24399.0,0.0,11767.0,49973.0,53799.0,38263.0,45738.0,36203.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-15a_moR5p,78.0,2.0,2.0,0.0,5.0,44.0,13.0,23.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-15b-3pmature,1305.0,237.0,605.0,349.0,410.0,434.0,560.0,1275.0,406.0,1963.0,237.0,862.0,138.0,354.0,131.0,158.0
hsa-mir-15b-5pmature,12711.0,2333.0,5157.0,2383.0,3472.0,6878.0,7699.0,7177.0,5903.0,12163.0,6290.0,28962.0,3873.0,11215.0,2917.0,4946.0
hsa-mir-15b_gene,14318.0,2604.0,5892.0,0.0,4087.0,7568.0,8410.0,8982.0,6404.0,14708.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-15b_mature3p,1312.0,236.0,606.0,0.0,408.0,434.0,554.0,1276.0,407.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-15b_mature5p,12720.0,2335.0,5158.0,0.0,3483.0,6887.0,7706.0,7183.0,5907.0,12179.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-15b_moR5p,275.0,30.0,127.0,0.0,190.0,244.0,141.0,519.0,89.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-16-1-3pmature,708.0,102.0,261.0,12.0,232.0,285.0,408.0,523.0,257.0,924.0,2.0,28.0,13.0,14.0,7.0,2.0
hsa-mir-16-1_gene,266663.0,39325.0,108512.0,117005.0,61288.0,138015.0,116802.0,105079.0,124831.0,212469.0,5270.0,9423.0,5191.0,10865.0,5993.0,6962.0
hsa-mir-16-1_mature3p,697.0,100.0,253.0,7.0,229.0,280.0,393.0,503.0,253.0,917.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-mir-16-1_mature5p,265327.0,39122.0,108060.0,116740.0,60865.0,137293.0,115949.0,104302.0,124247.0,211225.0,5263.0,9413.0,5168.0,10836.0,5965.0,6949.0
hsa-mir-16-1_moR3p,7.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-16-1_moR5p,94.0,9.0,30.0,69.0,9.0,34.0,12.0,22.0,23.0,120.0,7.0,37.0,13.0,12.0,29.0,15.0
hsa-mir-16-2-3pmature,2446.0,521.0,1022.0,1496.0,910.0,3171.0,3086.0,4850.0,1639.0,2875.0,2073.0,3969.0,1356.0,4328.0,492.0,962.0
hsa-mir-16-2_gene,264631.0,38971.0,107882.0,117366.0,60816.0,139685.0,117151.0,107911.0,123618.0,213040.0,5315.0,9515.0,5292.0,10924.0,6005.0,7012.0
hsa-mir-16-2_mature3p,1779.0,450.0,847.0,1437.0,680.0,2873.0,2593.0,4213.0,1390.0,1967.0,40.0,102.0,107.0,85.0,28.0,59.0
hsa-mir-16-2_mature5p,261326.0,38328.0,106700.0,115697.0,59725.0,136201.0,113294.0,102746.0,121608.0,209709.0,5267.0,9387.0,5174.0,10830.0,5964.0,6946.0
hsa-mir-16-2_moR3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-16-2_moR5p,84.0,9.0,30.0,9.0,14.0,39.0,37.0,112.0,12.0,217.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-16-5pmature,133841.0,19747.0,54330.5,58639.5,30659.5,69130.0,58748.0,52577.5,62613.0,106450.5,124305.5,191134.5,45298.0,315983.0,40552.0,57449.5
hsa-mir-17-3pmature,44933.0,19853.0,27344.0,810.0,9139.0,22446.0,13447.0,32005.0,10597.0,32193.0,933.0,1706.0,636.0,1708.0,425.0,389.0
hsa-mir-17-5pmature,31579.0,9515.0,14769.0,3047.0,5418.0,7678.0,6854.0,16702.0,4630.0,25067.0,3739.0,10846.0,1237.0,3236.0,5698.0,981.0
hsa-mir-17_gene,76756.0,29493.0,42182.0,3897.0,14598.0,30242.0,20429.0,49181.0,15294.0,57458.0,117.0,386.0,164.0,110.0,571.0,100.0
hsa-mir-17_mature3p,44903.0,19846.0,27335.0,813.0,9134.0,22430.0,13431.0,31970.0,10585.0,32174.0,24.0,50.0,50.0,29.0,56.0,21.0
hsa-mir-17_mature5p,31613.0,9590.0,14765.0,3071.0,5350.0,7737.0,6923.0,16788.0,4677.0,25089.0,92.0,331.0,111.0,81.0,508.0,77.0
hsa-mir-17_moR3p,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-17_moR5p,295.0,45.0,58.0,6.0,40.0,138.0,14.0,151.0,36.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181a-1_gene,140761.0,31275.0,45808.0,0.0,101733.0,126495.0,159069.0,131119.0,127955.0,63443.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181a-1_mature3p,11463.0,2888.0,4134.0,0.0,6136.0,9832.0,16853.0,13085.0,11589.0,6694.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181a-1_mature5p,128253.0,28307.0,41530.0,0.0,95222.0,116138.0,141716.0,117078.0,116010.0,56462.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181a-1_moR5p,7.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181a-2-3pmature,4232.0,202.0,1298.0,1194.0,1825.0,890.0,457.0,2050.0,1093.0,2208.0,556.0,250.0,183.0,2536.0,201.0,365.0
hsa-mir-181a-2_gene,128097.0,24557.0,41812.0,378035.0,87046.0,113440.0,136453.0,115054.0,111846.0,57447.0,13763.0,5035.0,27117.0,25813.0,4884.0,15344.0
hsa-mir-181a-2_mature3p,4233.0,202.0,1299.0,1196.0,1820.0,890.0,457.0,2051.0,1093.0,2208.0,14.0,7.0,24.0,45.0,17.0,31.0
hsa-mir-181a-2_mature5p,123200.0,24314.0,40387.0,376723.0,84961.0,112239.0,135428.0,112555.0,110535.0,55020.0,13748.0,5027.0,27087.0,25763.0,4863.0,15309.0
hsa-mir-181a-2_moR3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181a-2_moR5p,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181a-3pmature,11553.0,2905.0,4165.0,5961.0,6177.0,9922.0,16951.0,13258.0,11696.0,6727.0,1884.0,869.0,2343.0,4286.0,402.0,1053.0
hsa-mir-181a-5pmature,64885.5,13952.5,20989.5,193028.5,47893.0,58427.0,71255.0,59117.0,58258.5,28458.0,314192.5,90984.5,219692.0,737587.5,31316.5,124057.5
hsa-mir-181b-1_gene,15811.0,2493.0,6251.0,0.0,8405.0,13327.0,11974.0,14765.0,10855.0,5386.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181b-1_mature3p,220.0,50.0,79.0,0.0,133.0,230.0,219.0,524.0,102.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181b-1_mature5p,14640.0,2365.0,5965.0,0.0,7882.0,12309.0,11307.0,13467.0,10453.0,4977.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-181b-2_gene,17362.0,2544.0,6771.0,0.0,9347.0,13156.0,13834.0,14465.0,11804.0,5988.0,0.0,0.0,0.0,0.0,0.0,0.0
